/HPS/EgoSyn/work/anaconda3/envs/egofullbody/lib/python3.9/site-packages/mmcv/__init__.py:20: UserWarning: On January 1, 2023, MMCV will release v2.0.0, in which it will remove components related to the training process and add a data transformation module. In addition, it will rename the package names mmcv to mmcv-lite and mmcv-full to mmcv. See https://github.com/open-mmlab/mmcv/blob/master/docs/en/compatibility.md for more details.
  warnings.warn(
2023-08-22 16:41:26.200 | INFO     | human_body_prior.tools.model_loader:load_model:100 - Loaded model in eval mode with trained weights: /CT/EgoMocap/work/EgocentricFullBody/3rdparty/human_body_prior/support_data/downloads/V02_05/snapshots/V02_05_epoch=13_val_loss=0.03.ckpt
it 346 -- [total loss = 3.62e+01] - data = 3.19e+01 | poZ_body = 4.60e-03 | betas = 4.34e+00
it 347 -- [total loss = 3.59e+01] - data = 3.16e+01 | poZ_body = 4.60e-03 | betas = 4.34e+00
it 348 -- [total loss = 3.58e+01] - data = 3.14e+01 | poZ_body = 4.61e-03 | betas = 4.35e+00
it 349 -- [total loss = 3.57e+01] - data = 3.14e+01 | poZ_body = 4.62e-03 | betas = 4.35e+00
it 350 -- [total loss = 3.56e+01] - data = 3.13e+01 | poZ_body = 4.66e-03 | betas = 4.35e+00
it 351 -- [total loss = 3.55e+01] - data = 3.11e+01 | poZ_body = 4.65e-03 | betas = 4.35e+00
it 352 -- [total loss = 3.53e+01] - data = 3.10e+01 | poZ_body = 4.69e-03 | betas = 4.35e+00
it 353 -- [total loss = 3.52e+01] - data = 3.08e+01 | poZ_body = 4.71e-03 | betas = 4.35e+00
it 354 -- [total loss = 3.53e+01] - data = 3.10e+01 | poZ_body = 4.76e-03 | betas = 4.36e+00
it 355 -- [total loss = 3.51e+01] - data = 3.08e+01 | poZ_body = 4.73e-03 | betas = 4.36e+00
it 356 -- [total loss = 3.50e+01] - data = 3.07e+01 | poZ_body = 4.72e-03 | betas = 4.35e+00
it 357 -- [total loss = 3.49e+01] - data = 3.06e+01 | poZ_body = 4.77e-03 | betas = 4.36e+00
it 358 -- [total loss = 3.48e+01] - data = 3.05e+01 | poZ_body = 4.81e-03 | betas = 4.36e+00
it 359 -- [total loss = 3.46e+01] - data = 3.03e+01 | poZ_body = 4.79e-03 | betas = 4.36e+00
it 360 -- [total loss = 3.45e+01] - data = 3.01e+01 | poZ_body = 4.81e-03 | betas = 4.35e+00
it 361 -- [total loss = 3.43e+01] - data = 3.00e+01 | poZ_body = 4.85e-03 | betas = 4.35e+00
it 362 -- [total loss = 3.50e+01] - data = 3.06e+01 | poZ_body = 4.89e-03 | betas = 4.34e+00
it 363 -- [total loss = 3.43e+01] - data = 2.99e+01 | poZ_body = 4.86e-03 | betas = 4.35e+00
it 364 -- [total loss = 3.42e+01] - data = 2.98e+01 | poZ_body = 4.86e-03 | betas = 4.35e+00
it 365 -- [total loss = 3.41e+01] - data = 2.97e+01 | poZ_body = 4.88e-03 | betas = 4.35e+00
it 366 -- [total loss = 3.41e+01] - data = 2.98e+01 | poZ_body = 4.97e-03 | betas = 4.35e+00
it 367 -- [total loss = 3.39e+01] - data = 2.96e+01 | poZ_body = 4.92e-03 | betas = 4.35e+00
it 368 -- [total loss = 3.40e+01] - data = 2.96e+01 | poZ_body = 4.97e-03 | betas = 4.34e+00
it 369 -- [total loss = 3.38e+01] - data = 2.95e+01 | poZ_body = 4.95e-03 | betas = 4.34e+00
it 370 -- [total loss = 3.37e+01] - data = 2.93e+01 | poZ_body = 4.93e-03 | betas = 4.34e+00
it 371 -- [total loss = 3.36e+01] - data = 2.93e+01 | poZ_body = 5.00e-03 | betas = 4.34e+00
it 372 -- [total loss = 3.36e+01] - data = 2.93e+01 | poZ_body = 4.99e-03 | betas = 4.34e+00
it 373 -- [total loss = 3.35e+01] - data = 2.92e+01 | poZ_body = 4.99e-03 | betas = 4.34e+00
it 374 -- [total loss = 3.35e+01] - data = 2.91e+01 | poZ_body = 4.97e-03 | betas = 4.34e+00
it 375 -- [total loss = 3.33e+01] - data = 2.90e+01 | poZ_body = 5.00e-03 | betas = 4.34e+00
it 376 -- [total loss = 3.36e+01] - data = 2.92e+01 | poZ_body = 5.10e-03 | betas = 4.32e+00
it 377 -- [total loss = 3.32e+01] - data = 2.88e+01 | poZ_body = 5.04e-03 | betas = 4.33e+00
it 378 -- [total loss = 3.31e+01] - data = 2.88e+01 | poZ_body = 5.08e-03 | betas = 4.33e+00
it 379 -- [total loss = 3.30e+01] - data = 2.87e+01 | poZ_body = 5.06e-03 | betas = 4.33e+00
it 380 -- [total loss = 3.29e+01] - data = 2.86e+01 | poZ_body = 5.08e-03 | betas = 4.33e+00
it 381 -- [total loss = 3.29e+01] - data = 2.85e+01 | poZ_body = 5.09e-03 | betas = 4.32e+00
it 382 -- [total loss = 3.27e+01] - data = 2.84e+01 | poZ_body = 5.13e-03 | betas = 4.32e+00
it 383 -- [total loss = 3.27e+01] - data = 2.83e+01 | poZ_body = 5.15e-03 | betas = 4.31e+00
it 384 -- [total loss = 3.26e+01] - data = 2.82e+01 | poZ_body = 5.17e-03 | betas = 4.32e+00
it 385 -- [total loss = 3.25e+01] - data = 2.82e+01 | poZ_body = 5.16e-03 | betas = 4.31e+00
it 386 -- [total loss = 3.25e+01] - data = 2.81e+01 | poZ_body = 5.18e-03 | betas = 4.32e+00
it 387 -- [total loss = 3.24e+01] - data = 2.81e+01 | poZ_body = 5.17e-03 | betas = 4.31e+00
it 388 -- [total loss = 3.24e+01] - data = 2.81e+01 | poZ_body = 5.19e-03 | betas = 4.31e+00
it 389 -- [total loss = 3.23e+01] - data = 2.80e+01 | poZ_body = 5.18e-03 | betas = 4.31e+00
it 390 -- [total loss = 3.23e+01] - data = 2.79e+01 | poZ_body = 5.19e-03 | betas = 4.31e+00
it 391 -- [total loss = 3.21e+01] - data = 2.78e+01 | poZ_body = 5.29e-03 | betas = 4.29e+00
it 392 -- [total loss = 3.22e+01] - data = 2.79e+01 | poZ_body = 5.23e-03 | betas = 4.29e+00
it 393 -- [total loss = 3.20e+01] - data = 2.77e+01 | poZ_body = 5.27e-03 | betas = 4.29e+00
it 394 -- [total loss = 3.20e+01] - data = 2.77e+01 | poZ_body = 5.24e-03 | betas = 4.29e+00
it 395 -- [total loss = 3.18e+01] - data = 2.76e+01 | poZ_body = 5.25e-03 | betas = 4.29e+00
it 396 -- [total loss = 3.18e+01] - data = 2.75e+01 | poZ_body = 5.28e-03 | betas = 4.29e+00
it 397 -- [total loss = 3.18e+01] - data = 2.75e+01 | poZ_body = 5.33e-03 | betas = 4.27e+00
it 398 -- [total loss = 3.17e+01] - data = 2.74e+01 | poZ_body = 5.31e-03 | betas = 4.28e+00
it 399 -- [total loss = 3.15e+01] - data = 2.73e+01 | poZ_body = 5.33e-03 | betas = 4.27e+00
it 400 -- [total loss = 3.14e+01] - data = 2.71e+01 | poZ_body = 5.37e-03 | betas = 4.27e+00
it 401 -- [total loss = 3.16e+01] - data = 2.73e+01 | poZ_body = 5.34e-03 | betas = 4.26e+00
it 402 -- [total loss = 3.13e+01] - data = 2.71e+01 | poZ_body = 5.36e-03 | betas = 4.27e+00
it 403 -- [total loss = 3.13e+01] - data = 2.70e+01 | poZ_body = 5.38e-03 | betas = 4.26e+00
it 404 -- [total loss = 3.12e+01] - data = 2.69e+01 | poZ_body = 5.37e-03 | betas = 4.25e+00
it 405 -- [total loss = 3.11e+01] - data = 2.69e+01 | poZ_body = 5.43e-03 | betas = 4.25e+00
it 406 -- [total loss = 3.10e+01] - data = 2.67e+01 | poZ_body = 5.42e-03 | betas = 4.25e+00
it 407 -- [total loss = 3.09e+01] - data = 2.66e+01 | poZ_body = 5.47e-03 | betas = 4.24e+00
it 408 -- [total loss = 3.08e+01] - data = 2.66e+01 | poZ_body = 5.46e-03 | betas = 4.23e+00
it 409 -- [total loss = 3.08e+01] - data = 2.65e+01 | poZ_body = 5.48e-03 | betas = 4.24e+00
it 410 -- [total loss = 3.07e+01] - data = 2.65e+01 | poZ_body = 5.47e-03 | betas = 4.23e+00
it 411 -- [total loss = 3.07e+01] - data = 2.64e+01 | poZ_body = 5.49e-03 | betas = 4.23e+00
it 412 -- [total loss = 3.06e+01] - data = 2.64e+01 | poZ_body = 5.48e-03 | betas = 4.23e+00
it 413 -- [total loss = 3.05e+01] - data = 2.62e+01 | poZ_body = 5.50e-03 | betas = 4.21e+00
it 414 -- [total loss = 3.04e+01] - data = 2.62e+01 | poZ_body = 5.53e-03 | betas = 4.21e+00
it 415 -- [total loss = 3.03e+01] - data = 2.61e+01 | poZ_body = 5.57e-03 | betas = 4.21e+00
it 416 -- [total loss = 3.02e+01] - data = 2.60e+01 | poZ_body = 5.56e-03 | betas = 4.20e+00
it 417 -- [total loss = 3.02e+01] - data = 2.60e+01 | poZ_body = 5.58e-03 | betas = 4.20e+00
it 418 -- [total loss = 3.01e+01] - data = 2.59e+01 | poZ_body = 5.58e-03 | betas = 4.19e+00
it 419 -- [total loss = 3.00e+01] - data = 2.59e+01 | poZ_body = 5.60e-03 | betas = 4.18e+00
it 420 -- [total loss = 2.99e+01] - data = 2.57e+01 | poZ_body = 5.62e-03 | betas = 4.17e+00
it 421 -- [total loss = 3.00e+01] - data = 2.58e+01 | poZ_body = 5.73e-03 | betas = 4.15e+00
it 422 -- [total loss = 2.98e+01] - data = 2.56e+01 | poZ_body = 5.67e-03 | betas = 4.16e+00
it 423 -- [total loss = 2.97e+01] - data = 2.55e+01 | poZ_body = 5.67e-03 | betas = 4.17e+00
it 424 -- [total loss = 2.97e+01] - data = 2.55e+01 | poZ_body = 5.70e-03 | betas = 4.16e+00
it 425 -- [total loss = 2.96e+01] - data = 2.54e+01 | poZ_body = 5.68e-03 | betas = 4.15e+00
it 426 -- [total loss = 2.95e+01] - data = 2.54e+01 | poZ_body = 5.71e-03 | betas = 4.15e+00
it 427 -- [total loss = 2.94e+01] - data = 2.53e+01 | poZ_body = 5.71e-03 | betas = 4.14e+00
it 428 -- [total loss = 2.94e+01] - data = 2.53e+01 | poZ_body = 5.80e-03 | betas = 4.12e+00
it 429 -- [total loss = 2.93e+01] - data = 2.52e+01 | poZ_body = 5.76e-03 | betas = 4.13e+00
it 430 -- [total loss = 2.95e+01] - data = 2.54e+01 | poZ_body = 5.78e-03 | betas = 4.12e+00
it 431 -- [total loss = 2.93e+01] - data = 2.51e+01 | poZ_body = 5.77e-03 | betas = 4.13e+00
it 432 -- [total loss = 2.92e+01] - data = 2.51e+01 | poZ_body = 5.75e-03 | betas = 4.12e+00
it 433 -- [total loss = 2.92e+01] - data = 2.50e+01 | poZ_body = 5.78e-03 | betas = 4.12e+00
it 434 -- [total loss = 2.91e+01] - data = 2.50e+01 | poZ_body = 5.81e-03 | betas = 4.11e+00
it 435 -- [total loss = 2.90e+01] - data = 2.49e+01 | poZ_body = 5.80e-03 | betas = 4.11e+00
it 436 -- [total loss = 2.89e+01] - data = 2.48e+01 | poZ_body = 5.83e-03 | betas = 4.10e+00
it 437 -- [total loss = 2.89e+01] - data = 2.48e+01 | poZ_body = 5.87e-03 | betas = 4.08e+00
it 438 -- [total loss = 2.89e+01] - data = 2.48e+01 | poZ_body = 5.82e-03 | betas = 4.08e+00
it 439 -- [total loss = 2.88e+01] - data = 2.47e+01 | poZ_body = 5.84e-03 | betas = 4.08e+00
it 440 -- [total loss = 2.87e+01] - data = 2.47e+01 | poZ_body = 5.84e-03 | betas = 4.09e+00
it 441 -- [total loss = 2.87e+01] - data = 2.46e+01 | poZ_body = 5.85e-03 | betas = 4.08e+00
it 442 -- [total loss = 2.86e+01] - data = 2.46e+01 | poZ_body = 5.89e-03 | betas = 4.06e+00
it 443 -- [total loss = 2.86e+01] - data = 2.45e+01 | poZ_body = 5.87e-03 | betas = 4.06e+00
it 444 -- [total loss = 2.85e+01] - data = 2.44e+01 | poZ_body = 5.91e-03 | betas = 4.06e+00
it 445 -- [total loss = 2.84e+01] - data = 2.44e+01 | poZ_body = 5.87e-03 | betas = 4.05e+00
it 446 -- [total loss = 2.84e+01] - data = 2.43e+01 | poZ_body = 5.92e-03 | betas = 4.05e+00
it 447 -- [total loss = 2.84e+01] - data = 2.43e+01 | poZ_body = 5.93e-03 | betas = 4.05e+00
it 448 -- [total loss = 2.84e+01] - data = 2.43e+01 | poZ_body = 5.97e-03 | betas = 4.04e+00
it 449 -- [total loss = 2.83e+01] - data = 2.43e+01 | poZ_body = 5.95e-03 | betas = 4.04e+00
it 450 -- [total loss = 2.82e+01] - data = 2.42e+01 | poZ_body = 5.95e-03 | betas = 4.03e+00
it 451 -- [total loss = 2.81e+01] - data = 2.41e+01 | poZ_body = 5.97e-03 | betas = 4.02e+00
it 452 -- [total loss = 2.83e+01] - data = 2.42e+01 | poZ_body = 6.03e-03 | betas = 4.01e+00
it 453 -- [total loss = 2.81e+01] - data = 2.41e+01 | poZ_body = 5.99e-03 | betas = 4.02e+00
it 454 -- [total loss = 2.80e+01] - data = 2.40e+01 | poZ_body = 6.03e-03 | betas = 4.01e+00
it 455 -- [total loss = 2.80e+01] - data = 2.40e+01 | poZ_body = 6.01e-03 | betas = 4.00e+00
it 456 -- [total loss = 2.79e+01] - data = 2.39e+01 | poZ_body = 6.03e-03 | betas = 4.00e+00
it 457 -- [total loss = 2.78e+01] - data = 2.38e+01 | poZ_body = 6.04e-03 | betas = 3.99e+00
it 458 -- [total loss = 2.78e+01] - data = 2.38e+01 | poZ_body = 6.09e-03 | betas = 3.98e+00
it 459 -- [total loss = 2.77e+01] - data = 2.38e+01 | poZ_body = 6.10e-03 | betas = 3.97e+00
it 460 -- [total loss = 2.77e+01] - data = 2.37e+01 | poZ_body = 6.09e-03 | betas = 3.98e+00
it 461 -- [total loss = 2.77e+01] - data = 2.37e+01 | poZ_body = 6.11e-03 | betas = 3.97e+00
it 462 -- [total loss = 2.76e+01] - data = 2.36e+01 | poZ_body = 6.10e-03 | betas = 3.97e+00
it 463 -- [total loss = 2.76e+01] - data = 2.36e+01 | poZ_body = 6.11e-03 | betas = 3.96e+00
it 464 -- [total loss = 2.76e+01] - data = 2.36e+01 | poZ_body = 6.11e-03 | betas = 3.96e+00
it 465 -- [total loss = 2.75e+01] - data = 2.35e+01 | poZ_body = 6.14e-03 | betas = 3.95e+00
it 466 -- [total loss = 2.74e+01] - data = 2.34e+01 | poZ_body = 6.14e-03 | betas = 3.94e+00
it 467 -- [total loss = 2.75e+01] - data = 2.35e+01 | poZ_body = 6.24e-03 | betas = 3.91e+00
it 468 -- [total loss = 2.73e+01] - data = 2.34e+01 | poZ_body = 6.18e-03 | betas = 3.93e+00
it 469 -- [total loss = 2.73e+01] - data = 2.33e+01 | poZ_body = 6.20e-03 | betas = 3.93e+00
it 470 -- [total loss = 2.72e+01] - data = 2.33e+01 | poZ_body = 6.19e-03 | betas = 3.92e+00
it 471 -- [total loss = 2.72e+01] - data = 2.33e+01 | poZ_body = 6.21e-03 | betas = 3.91e+00
it 472 -- [total loss = 2.72e+01] - data = 2.32e+01 | poZ_body = 6.20e-03 | betas = 3.92e+00
it 473 -- [total loss = 2.71e+01] - data = 2.32e+01 | poZ_body = 6.25e-03 | betas = 3.90e+00
it 474 -- [total loss = 2.70e+01] - data = 2.31e+01 | poZ_body = 6.24e-03 | betas = 3.90e+00
it 475 -- [total loss = 2.71e+01] - data = 2.32e+01 | poZ_body = 6.29e-03 | betas = 3.88e+00
it 476 -- [total loss = 2.70e+01] - data = 2.31e+01 | poZ_body = 6.26e-03 | betas = 3.89e+00
it 477 -- [total loss = 2.69e+01] - data = 2.30e+01 | poZ_body = 6.28e-03 | betas = 3.89e+00
it 478 -- [total loss = 2.69e+01] - data = 2.30e+01 | poZ_body = 6.29e-03 | betas = 3.89e+00
it 479 -- [total loss = 2.69e+01] - data = 2.30e+01 | poZ_body = 6.33e-03 | betas = 3.86e+00
it 480 -- [total loss = 2.68e+01] - data = 2.29e+01 | poZ_body = 6.31e-03 | betas = 3.88e+00
it 481 -- [total loss = 2.68e+01] - data = 2.29e+01 | poZ_body = 6.34e-03 | betas = 3.86e+00
it 482 -- [total loss = 2.67e+01] - data = 2.28e+01 | poZ_body = 6.33e-03 | betas = 3.87e+00
it 483 -- [total loss = 2.67e+01] - data = 2.28e+01 | poZ_body = 6.34e-03 | betas = 3.86e+00
it 484 -- [total loss = 2.66e+01] - data = 2.28e+01 | poZ_body = 6.36e-03 | betas = 3.85e+00
it 485 -- [total loss = 2.66e+01] - data = 2.27e+01 | poZ_body = 6.39e-03 | betas = 3.84e+00
it 486 -- [total loss = 2.65e+01] - data = 2.27e+01 | poZ_body = 6.41e-03 | betas = 3.83e+00
it 487 -- [total loss = 2.65e+01] - data = 2.26e+01 | poZ_body = 6.39e-03 | betas = 3.84e+00
it 488 -- [total loss = 2.64e+01] - data = 2.26e+01 | poZ_body = 6.42e-03 | betas = 3.83e+00
it 489 -- [total loss = 2.64e+01] - data = 2.25e+01 | poZ_body = 6.44e-03 | betas = 3.82e+00
it 490 -- [total loss = 2.70e+01] - data = 2.32e+01 | poZ_body = 6.46e-03 | betas = 3.80e+00
it 491 -- [total loss = 2.63e+01] - data = 2.25e+01 | poZ_body = 6.44e-03 | betas = 3.81e+00
it 492 -- [total loss = 2.63e+01] - data = 2.25e+01 | poZ_body = 6.45e-03 | betas = 3.81e+00
it 493 -- [total loss = 2.62e+01] - data = 2.24e+01 | poZ_body = 6.47e-03 | betas = 3.80e+00
it 494 -- [total loss = 2.63e+01] - data = 2.25e+01 | poZ_body = 6.51e-03 | betas = 3.78e+00
it 495 -- [total loss = 2.62e+01] - data = 2.24e+01 | poZ_body = 6.49e-03 | betas = 3.79e+00
it 496 -- [total loss = 2.61e+01] - data = 2.23e+01 | poZ_body = 6.53e-03 | betas = 3.78e+00
it 497 -- [total loss = 2.60e+01] - data = 2.23e+01 | poZ_body = 6.52e-03 | betas = 3.78e+00
it 498 -- [total loss = 2.60e+01] - data = 2.22e+01 | poZ_body = 6.53e-03 | betas = 3.77e+00
it 499 -- [total loss = 2.60e+01] - data = 2.22e+01 | poZ_body = 6.58e-03 | betas = 3.76e+00
it 500 -- [total loss = 2.59e+01] - data = 2.22e+01 | poZ_body = 6.55e-03 | betas = 3.77e+00
it 501 -- [total loss = 2.59e+01] - data = 2.21e+01 | poZ_body = 6.58e-03 | betas = 3.76e+00
it 502 -- [total loss = 2.58e+01] - data = 2.21e+01 | poZ_body = 6.60e-03 | betas = 3.75e+00
it 503 -- [total loss = 2.59e+01] - data = 2.21e+01 | poZ_body = 6.65e-03 | betas = 3.73e+00
it 504 -- [total loss = 2.58e+01] - data = 2.21e+01 | poZ_body = 6.62e-03 | betas = 3.74e+00
it 505 -- [total loss = 2.57e+01] - data = 2.20e+01 | poZ_body = 6.63e-03 | betas = 3.74e+00
it 506 -- [total loss = 2.57e+01] - data = 2.20e+01 | poZ_body = 6.66e-03 | betas = 3.73e+00
it 507 -- [total loss = 2.57e+01] - data = 2.19e+01 | poZ_body = 6.67e-03 | betas = 3.72e+00
it 508 -- [total loss = 2.56e+01] - data = 2.19e+01 | poZ_body = 6.70e-03 | betas = 3.72e+00
it 509 -- [total loss = 2.56e+01] - data = 2.18e+01 | poZ_body = 6.68e-03 | betas = 3.71e+00
it 510 -- [total loss = 2.55e+01] - data = 2.18e+01 | poZ_body = 6.71e-03 | betas = 3.71e+00
it 511 -- [total loss = 2.55e+01] - data = 2.18e+01 | poZ_body = 6.73e-03 | betas = 3.71e+00
it 512 -- [total loss = 2.54e+01] - data = 2.17e+01 | poZ_body = 6.77e-03 | betas = 3.70e+00
it 513 -- [total loss = 2.54e+01] - data = 2.17e+01 | poZ_body = 6.76e-03 | betas = 3.69e+00
it 514 -- [total loss = 2.54e+01] - data = 2.17e+01 | poZ_body = 6.78e-03 | betas = 3.69e+00
it 515 -- [total loss = 2.54e+01] - data = 2.17e+01 | poZ_body = 6.78e-03 | betas = 3.69e+00
it 516 -- [total loss = 2.53e+01] - data = 2.16e+01 | poZ_body = 6.78e-03 | betas = 3.69e+00
it 517 -- [total loss = 2.53e+01] - data = 2.16e+01 | poZ_body = 6.79e-03 | betas = 3.69e+00
it 518 -- [total loss = 2.53e+01] - data = 2.16e+01 | poZ_body = 6.79e-03 | betas = 3.68e+00
it 519 -- [total loss = 2.52e+01] - data = 2.16e+01 | poZ_body = 6.87e-03 | betas = 3.66e+00
it 520 -- [total loss = 2.53e+01] - data = 2.16e+01 | poZ_body = 6.77e-03 | betas = 3.68e+00
it 521 -- [total loss = 2.52e+01] - data = 2.15e+01 | poZ_body = 6.84e-03 | betas = 3.67e+00
it 522 -- [total loss = 2.51e+01] - data = 2.15e+01 | poZ_body = 6.83e-03 | betas = 3.68e+00
it 523 -- [total loss = 2.51e+01] - data = 2.14e+01 | poZ_body = 6.87e-03 | betas = 3.66e+00
it 524 -- [total loss = 2.51e+01] - data = 2.14e+01 | poZ_body = 6.89e-03 | betas = 3.66e+00
it 525 -- [total loss = 2.50e+01] - data = 2.14e+01 | poZ_body = 6.89e-03 | betas = 3.66e+00
it 526 -- [total loss = 2.50e+01] - data = 2.13e+01 | poZ_body = 6.93e-03 | betas = 3.65e+00
it 527 -- [total loss = 2.49e+01] - data = 2.13e+01 | poZ_body = 6.94e-03 | betas = 3.65e+00
it 528 -- [total loss = 2.50e+01] - data = 2.14e+01 | poZ_body = 7.03e-03 | betas = 3.64e+00
it 529 -- [total loss = 2.49e+01] - data = 2.13e+01 | poZ_body = 6.97e-03 | betas = 3.64e+00
it 530 -- [total loss = 2.49e+01] - data = 2.12e+01 | poZ_body = 6.98e-03 | betas = 3.65e+00
it 531 -- [total loss = 2.48e+01] - data = 2.12e+01 | poZ_body = 6.98e-03 | betas = 3.64e+00
it 532 -- [total loss = 2.49e+01] - data = 2.12e+01 | poZ_body = 7.08e-03 | betas = 3.63e+00
it 533 -- [total loss = 2.48e+01] - data = 2.12e+01 | poZ_body = 7.02e-03 | betas = 3.64e+00
it 534 -- [total loss = 2.48e+01] - data = 2.11e+01 | poZ_body = 7.06e-03 | betas = 3.63e+00
it 535 -- [total loss = 2.47e+01] - data = 2.11e+01 | poZ_body = 7.02e-03 | betas = 3.63e+00
it 536 -- [total loss = 2.47e+01] - data = 2.10e+01 | poZ_body = 7.05e-03 | betas = 3.63e+00
it 537 -- [total loss = 2.47e+01] - data = 2.10e+01 | poZ_body = 7.09e-03 | betas = 3.62e+00
it 538 -- [total loss = 2.46e+01] - data = 2.10e+01 | poZ_body = 7.08e-03 | betas = 3.62e+00
it 539 -- [total loss = 2.46e+01] - data = 2.10e+01 | poZ_body = 7.08e-03 | betas = 3.62e+00
it 540 -- [total loss = 2.47e+01] - data = 2.10e+01 | poZ_body = 7.20e-03 | betas = 3.61e+00
it 541 -- [total loss = 2.45e+01] - data = 2.09e+01 | poZ_body = 7.13e-03 | betas = 3.62e+00
it 542 -- [total loss = 2.45e+01] - data = 2.09e+01 | poZ_body = 7.17e-03 | betas = 3.62e+00
it 543 -- [total loss = 2.45e+01] - data = 2.09e+01 | poZ_body = 7.13e-03 | betas = 3.62e+00
it 544 -- [total loss = 2.45e+01] - data = 2.08e+01 | poZ_body = 7.17e-03 | betas = 3.61e+00
it 545 -- [total loss = 2.44e+01] - data = 2.08e+01 | poZ_body = 7.17e-03 | betas = 3.62e+00
it 546 -- [total loss = 2.44e+01] - data = 2.08e+01 | poZ_body = 7.21e-03 | betas = 3.61e+00
it 547 -- [total loss = 2.44e+01] - data = 2.08e+01 | poZ_body = 7.24e-03 | betas = 3.61e+00
it 548 -- [total loss = 2.44e+01] - data = 2.07e+01 | poZ_body = 7.22e-03 | betas = 3.61e+00
it 549 -- [total loss = 2.43e+01] - data = 2.07e+01 | poZ_body = 7.24e-03 | betas = 3.61e+00
it 550 -- [total loss = 2.43e+01] - data = 2.07e+01 | poZ_body = 7.25e-03 | betas = 3.61e+00
it 551 -- [total loss = 2.43e+01] - data = 2.07e+01 | poZ_body = 7.34e-03 | betas = 3.60e+00
it 552 -- [total loss = 2.43e+01] - data = 2.07e+01 | poZ_body = 7.28e-03 | betas = 3.60e+00
it 553 -- [total loss = 2.42e+01] - data = 2.06e+01 | poZ_body = 7.29e-03 | betas = 3.60e+00
it 554 -- [total loss = 2.42e+01] - data = 2.06e+01 | poZ_body = 7.31e-03 | betas = 3.60e+00
it 555 -- [total loss = 2.42e+01] - data = 2.06e+01 | poZ_body = 7.35e-03 | betas = 3.60e+00
it 556 -- [total loss = 2.41e+01] - data = 2.05e+01 | poZ_body = 7.34e-03 | betas = 3.60e+00
it 557 -- [total loss = 2.41e+01] - data = 2.05e+01 | poZ_body = 7.35e-03 | betas = 3.60e+00
it 558 -- [total loss = 2.41e+01] - data = 2.05e+01 | poZ_body = 7.36e-03 | betas = 3.60e+00
it 559 -- [total loss = 2.40e+01] - data = 2.04e+01 | poZ_body = 7.38e-03 | betas = 3.59e+00
it 560 -- [total loss = 2.40e+01] - data = 2.04e+01 | poZ_body = 7.45e-03 | betas = 3.59e+00
it 561 -- [total loss = 2.40e+01] - data = 2.04e+01 | poZ_body = 7.43e-03 | betas = 3.59e+00
it 562 -- [total loss = 2.40e+01] - data = 2.04e+01 | poZ_body = 7.44e-03 | betas = 3.59e+00
it 563 -- [total loss = 2.39e+01] - data = 2.03e+01 | poZ_body = 7.42e-03 | betas = 3.59e+00
it 564 -- [total loss = 2.39e+01] - data = 2.03e+01 | poZ_body = 7.45e-03 | betas = 3.59e+00
it 565 -- [total loss = 2.39e+01] - data = 2.03e+01 | poZ_body = 7.50e-03 | betas = 3.58e+00
it 566 -- [total loss = 2.39e+01] - data = 2.03e+01 | poZ_body = 7.45e-03 | betas = 3.59e+00
it 567 -- [total loss = 2.38e+01] - data = 2.02e+01 | poZ_body = 7.49e-03 | betas = 3.58e+00
it 568 -- [total loss = 2.38e+01] - data = 2.02e+01 | poZ_body = 7.48e-03 | betas = 3.58e+00
it 569 -- [total loss = 2.38e+01] - data = 2.02e+01 | poZ_body = 7.50e-03 | betas = 3.58e+00
it 570 -- [total loss = 2.38e+01] - data = 2.02e+01 | poZ_body = 7.54e-03 | betas = 3.58e+00
it 571 -- [total loss = 2.38e+01] - data = 2.02e+01 | poZ_body = 7.56e-03 | betas = 3.58e+00
it 572 -- [total loss = 2.37e+01] - data = 2.01e+01 | poZ_body = 7.55e-03 | betas = 3.58e+00
it 573 -- [total loss = 2.37e+01] - data = 2.01e+01 | poZ_body = 7.54e-03 | betas = 3.58e+00
it 574 -- [total loss = 2.37e+01] - data = 2.01e+01 | poZ_body = 7.57e-03 | betas = 3.58e+00
it 575 -- [total loss = 2.37e+01] - data = 2.01e+01 | poZ_body = 7.58e-03 | betas = 3.58e+00
it 576 -- [total loss = 2.37e+01] - data = 2.01e+01 | poZ_body = 7.57e-03 | betas = 3.58e+00
it 577 -- [total loss = 2.36e+01] - data = 2.00e+01 | poZ_body = 7.60e-03 | betas = 3.58e+00
it 578 -- [total loss = 2.36e+01] - data = 2.00e+01 | poZ_body = 7.61e-03 | betas = 3.58e+00
it 579 -- [total loss = 2.36e+01] - data = 2.00e+01 | poZ_body = 7.61e-03 | betas = 3.58e+00
it 580 -- [total loss = 2.36e+01] - data = 2.00e+01 | poZ_body = 7.61e-03 | betas = 3.58e+00
it 581 -- [total loss = 2.35e+01] - data = 2.00e+01 | poZ_body = 7.65e-03 | betas = 3.58e+00
it 582 -- [total loss = 2.35e+01] - data = 1.99e+01 | poZ_body = 7.62e-03 | betas = 3.58e+00
it 583 -- [total loss = 2.35e+01] - data = 1.99e+01 | poZ_body = 7.65e-03 | betas = 3.58e+00
it 584 -- [total loss = 2.35e+01] - data = 1.99e+01 | poZ_body = 7.64e-03 | betas = 3.58e+00
